CodeArrdt;CodeBV;CodeCirco;CodeInsee;Inscrits;Votants;Exprimés;Liste;Voix;Blancs;Nuls;Procurations
15;15;12;75115;1487;819;810;LEPAGE;15;3;6;23
15;15;12;75115;1487;819;810;DE GOUYON MATIGNON DE PON;0;3;6;23
15;15;12;75115;1487;819;810;BOUTIN;15;3;6;23
15;15;12;75115;1487;819;810;CHAUPRADE;108;3;6;23
15;15;12;75115;1487;819;810;BESANCENOT;3;3;6;23
15;16;12;75115;1506;938;926;LE SCORNET;0;5;7;22
15;16;12;75115;1506;938;926;BORDRY;27;5;7;22
15;16;12;75115;1506;938;926;TOPLA;0;5;7;22
15;16;12;75115;1506;938;926;DURAND;73;5;7;22
15;16;12;75115;1506;938;926;VOLGANLI;1;5;7;22
15;16;12;75115;1506;938;926;GHEIOUECHE;2;5;7;22
15;16;12;75115;1506;938;926;LAMASSOURE;318;5;7;22
15;16;12;75115;1506;938;926;FEO;0;5;7;22
15;16;12;75115;1506;938;926;PAILLARD;0;5;7;22
15;16;12;75115;1506;938;926;MBELLA;0;5;7;22
15;16;12;75115;1506;938;926;DE SARNEZ;173;5;7;22
15;16;12;75115;1506;938;926;PATAS D'ILLIERS;3;5;7;22
15;16;12;75115;1506;938;926;GRIMAL;0;5;7;22
15;16;12;75115;1506;938;926;JAMET;31;5;7;22
15;16;12;75115;1506;938;926;GUYOT;1;5;7;22
15;16;12;75115;1506;938;926;DE HAAS;2;5;7;22
15;16;12;75115;1506;938;926;GOVERNATORI;8;5;7;22
15;16;12;75115;1506;938;926;BERÈS;106;5;7;22
15;16;12;75115;1506;938;926;LE HYARIC;11;5;7;22
15;16;12;75115;1506;938;926;MAYEROWITZ;0;5;7;22
15;16;12;75115;1506;938;926;LEPAPE;4;5;7;22
15;16;12;75115;1506;938;926;ASSELINEAU;7;5;7;22
15;16;12;75115;1506;938;926;DELANOË;0;5;7;22
15;16;12;75115;1506;938;926;ARTHAUD;0;5;7;22
15;16;12;75115;1506;938;926;VERMOREL;4;5;7;22
15;16;12;75115;1506;938;926;LARROUTUROU;21;5;7;22
15;16;12;75115;1506;938;926;LEPAGE;16;5;7;22
15;16;12;75115;1506;938;926;DE GOUYON MATIGNON DE PON;0;5;7;22
15;16;12;75115;1506;938;926;BOUTIN;28;5;7;22
15;16;12;75115;1506;938;926;CHAUPRADE;87;5;7;22
15;16;12;75115;1506;938;926;BESANCENOT;3;5;7;22
15;17;12;75115;1384;749;734;LE SCORNET;0;12;3;21
15;17;12;75115;1384;749;734;BORDRY;26;12;3;21
15;17;12;75115;1384;749;734;TOPLA;2;12;3;21
15;17;12;75115;1384;749;734;DURAND;57;12;3;21
15;17;12;75115;1384;749;734;VOLGANLI;0;12;3;21
15;17;12;75115;1384;749;734;GHEIOUECHE;2;12;3;21
15;17;12;75115;1384;749;734;LAMASSOURE;210;12;3;21
15;17;12;75115;1384;749;734;FEO;0;12;3;21
15;17;12;75115;1384;749;734;PAILLARD;0;12;3;21
15;17;12;75115;1384;749;734;MBELLA;0;12;3;21
15;17;12;75115;1384;749;734;DE SARNEZ;103;12;3;21
15;17;12;75115;1384;749;734;PATAS D'ILLIERS;0;12;3;21
15;17;12;75115;1384;749;734;GRIMAL;0;12;3;21
15;17;12;75115;1384;749;734;JAMET;29;12;3;21
15;17;12;75115;1384;749;734;GUYOT;0;12;3;21
15;17;12;75115;1384;749;734;DE HAAS;2;12;3;21
15;17;12;75115;1384;749;734;GOVERNATORI;8;12;3;21
15;17;12;75115;1384;749;734;BERÈS;52;12;3;21
15;17;12;75115;1384;749;734;LE HYARIC;20;12;3;21
15;17;12;75115;1384;749;734;MAYEROWITZ;0;12;3;21
15;17;12;75115;1384;749;734;LEPAPE;0;12;3;21
15;17;12;75115;1384;749;734;ASSELINEAU;0;12;3;21
15;17;12;75115;1384;749;734;DELANOË;0;12;3;21
15;17;12;75115;1384;749;734;ARTHAUD;0;12;3;21
15;17;12;75115;1384;749;734;VERMOREL;3;12;3;21
15;17;12;75115;1384;749;734;LARROUTUROU;12;12;3;21
15;17;12;75115;1384;749;734;LEPAGE;7;12;3;21
15;17;12;75115;1384;749;734;DE GOUYON MATIGNON DE PON;5;12;3;21
15;17;12;75115;1384;749;734;BOUTIN;51;12;3;21
15;17;12;75115;1384;749;734;CHAUPRADE;142;12;3;21
15;17;12;75115;1384;749;734;BESANCENOT;3;12;3;21
15;18;12;75115;1316;779;762;LE SCORNET;0;15;2;39
15;18;12;75115;1316;779;762;BORDRY;36;15;2;39
15;18;12;75115;1316;779;762;TOPLA;0;15;2;39
15;18;12;75115;1316;779;762;DURAND;54;15;2;39
15;18;12;75115;1316;779;762;VOLGANLI;0;15;2;39
15;18;12;75115;1316;779;762;GHEIOUECHE;4;15;2;39
15;18;12;75115;1316;779;762;LAMASSOURE;219;15;2;39
15;18;12;75115;1316;779;762;FEO;0;15;2;39
15;18;12;75115;1316;779;762;PAILLARD;0;15;2;39
15;18;12;75115;1316;779;762;MBELLA;1;15;2;39
15;18;12;75115;1316;779;762;DE SARNEZ;120;15;2;39
15;18;12;75115;1316;779;762;PATAS D'ILLIERS;0;15;2;39
15;18;12;75115;1316;779;762;GRIMAL;0;15;2;39
15;18;12;75115;1316;779;762;JAMET;28;15;2;39
15;18;12;75115;1316;779;762;GUYOT;0;15;2;39
15;18;12;75115;1316;779;762;DE HAAS;2;15;2;39
15;18;12;75115;1316;779;762;GOVERNATORI;9;15;2;39
15;18;12;75115;1316;779;762;BERÈS;70;15;2;39
15;18;12;75115;1316;779;762;LE HYARIC;12;15;2;39
15;18;12;75115;1316;779;762;MAYEROWITZ;0;15;2;39
15;18;12;75115;1316;779;762;LEPAPE;0;15;2;39
15;18;12;75115;1316;779;762;ASSELINEAU;8;15;2;39
15;18;12;75115;1316;779;762;DELANOË;0;15;2;39
15;18;12;75115;1316;779;762;ARTHAUD;0;15;2;39
15;18;12;75115;1316;779;762;VERMOREL;5;15;2;39
15;18;12;75115;1316;779;762;LARROUTUROU;14;15;2;39
15;18;12;75115;1316;779;762;LEPAGE;21;15;2;39
15;18;12;75115;1316;779;762;DE GOUYON MATIGNON DE PON;1;15;2;39
15;18;12;75115;1316;779;762;BOUTIN;30;15;2;39
15;18;12;75115;1316;779;762;CHAUPRADE;126;15;2;39
15;18;12;75115;1316;779;762;BESANCENOT;2;15;2;39
15;19;12;75115;1170;705;699;LE SCORNET;0;5;1;27
15;19;12;75115;1170;705;699;BORDRY;35;5;1;27
15;19;12;75115;1170;705;699;TOPLA;0;5;1;27
15;19;12;75115;1170;705;699;DURAND;51;5;1;27
15;19;12;75115;1170;705;699;VOLGANLI;1;5;1;27
15;19;12;75115;1170;705;699;GHEIOUECHE;1;5;1;27
15;19;12;75115;1170;705;699;LAMASSOURE;261;5;1;27
15;19;12;75115;1170;705;699;FEO;1;5;1;27
15;19;12;75115;1170;705;699;PAILLARD;0;5;1;27
15;19;12;75115;1170;705;699;MBELLA;0;5;1;27
15;19;12;75115;1170;705;699;DE SARNEZ;124;5;1;27
15;19;12;75115;1170;705;699;PATAS D'ILLIERS;0;5;1;27
15;19;12;75115;1170;705;699;GRIMAL;0;5;1;27
15;19;12;75115;1170;705;699;JAMET;27;5;1;27
15;19;12;75115;1170;705;699;GUYOT;0;5;1;27
15;19;12;75115;1170;705;699;DE HAAS;4;5;1;27
15;19;12;75115;1170;705;699;GOVERNATORI;4;5;1;27
15;19;12;75115;1170;705;699;BERÈS;56;5;1;27
15;19;12;75115;1170;705;699;LE HYARIC;15;5;1;27
15;19;12;75115;1170;705;699;MAYEROWITZ;0;5;1;27
15;19;12;75115;1170;705;699;LEPAPE;1;5;1;27
15;19;12;75115;1170;705;699;ASSELINEAU;3;5;1;27
15;19;12;75115;1170;705;699;DELANOË;0;5;1;27
15;19;12;75115;1170;705;699;ARTHAUD;0;5;1;27
15;19;12;75115;1170;705;699;VERMOREL;0;5;1;27
15;19;12;75115;1170;705;699;LARROUTUROU;14;5;1;27
15;19;12;75115;1170;705;699;LEPAGE;14;5;1;27
15;19;12;75115;1170;705;699;DE GOUYON MATIGNON DE PON;1;5;1;27
15;19;12;75115;1170;705;699;BOUTIN;21;5;1;27
15;19;12;75115;1170;705;699;CHAUPRADE;62;5;1;27
15;19;12;75115;1170;705;699;BESANCENOT;3;5;1;27
15;20;12;75115;1263;750;738;LE SCORNET;0;8;4;35
15;20;12;75115;1263;750;738;BORDRY;25;8;4;35
15;20;12;75115;1263;750;738;TOPLA;0;8;4;35
15;20;12;75115;1263;750;738;DURAND;44;8;4;35
15;20;12;75115;1263;750;738;VOLGANLI;2;8;4;35
15;20;12;75115;1263;750;738;GHEIOUECHE;3;8;4;35
15;20;12;75115;1263;750;738;LAMASSOURE;304;8;4;35
15;20;12;75115;1263;750;738;FEO;0;8;4;35
15;20;12;75115;1263;750;738;PAILLARD;0;8;4;35
15;20;12;75115;1263;750;738;MBELLA;0;8;4;35
15;20;12;75115;1263;750;738;DE SARNEZ;135;8;4;35
15;20;12;75115;1263;750;738;PATAS D'ILLIERS;1;8;4;35
15;20;12;75115;1263;750;738;GRIMAL;0;8;4;35
15;20;12;75115;1263;750;738;JAMET;24;8;4;35
15;20;12;75115;1263;750;738;GUYOT;1;8;4;35
15;20;12;75115;1263;750;738;DE HAAS;1;8;4;35
15;20;12;75115;1263;750;738;GOVERNATORI;8;8;4;35
15;20;12;75115;1263;750;738;BERÈS;69;8;4;35
15;20;12;75115;1263;750;738;LE HYARIC;9;8;4;35
15;20;12;75115;1263;750;738;MAYEROWITZ;0;8;4;35
15;20;12;75115;1263;750;738;LEPAPE;0;8;4;35
15;20;12;75115;1263;750;738;ASSELINEAU;2;8;4;35
15;20;12;75115;1263;750;738;DELANOË;0;8;4;35
15;20;12;75115;1263;750;738;ARTHAUD;0;8;4;35
15;20;12;75115;1263;750;738;VERMOREL;6;8;4;35
15;20;12;75115;1263;750;738;LARROUTUROU;12;8;4;35
15;20;12;75115;1263;750;738;LEPAGE;14;8;4;35
15;20;12;75115;1263;750;738;DE GOUYON MATIGNON DE PON;0;8;4;35
15;20;12;75115;1263;750;738;BOUTIN;14;8;4;35
15;20;12;75115;1263;750;738;CHAUPRADE;63;8;4;35
15;20;12;75115;1263;750;738;BESANCENOT;1;8;4;35
15;21;12;75115;1324;815;804;LE SCORNET;0;7;4;43
15;21;12;75115;1324;815;804;BORDRY;40;7;4;43
15;21;12;75115;1324;815;804;TOPLA;0;7;4;43
15;21;12;75115;1324;815;804;DURAND;49;7;4;43
15;21;12;75115;1324;815;804;VOLGANLI;0;7;4;43
15;21;12;75115;1324;815;804;GHEIOUECHE;3;7;4;43
15;21;12;75115;1324;815;804;LAMASSOURE;300;7;4;43
15;21;12;75115;1324;815;804;FEO;0;7;4;43
15;21;12;75115;1324;815;804;PAILLARD;0;7;4;43
15;21;12;75115;1324;815;804;MBELLA;0;7;4;43
15;21;12;75115;1324;815;804;DE SARNEZ;129;7;4;43
15;21;12;75115;1324;815;804;PATAS D'ILLIERS;0;7;4;43
15;21;12;75115;1324;815;804;GRIMAL;0;7;4;43
15;21;12;75115;1324;815;804;JAMET;35;7;4;43
15;21;12;75115;1324;815;804;GUYOT;0;7;4;43
15;21;12;75115;1324;815;804;DE HAAS;0;7;4;43
15;21;12;75115;1324;815;804;GOVERNATORI;7;7;4;43
15;21;12;75115;1324;815;804;BERÈS;87;7;4;43
15;21;12;75115;1324;815;804;LE HYARIC;12;7;4;43
15;21;12;75115;1324;815;804;MAYEROWITZ;0;7;4;43
15;21;12;75115;1324;815;804;LEPAPE;0;7;4;43
15;21;12;75115;1324;815;804;ASSELINEAU;3;7;4;43
15;21;12;75115;1324;815;804;DELANOË;0;7;4;43
15;21;12;75115;1324;815;804;ARTHAUD;0;7;4;43
15;21;12;75115;1324;815;804;VERMOREL;5;7;4;43
15;21;12;75115;1324;815;804;LARROUTUROU;11;7;4;43
15;21;12;75115;1324;815;804;LEPAGE;17;7;4;43
15;21;12;75115;1324;815;804;DE GOUYON MATIGNON DE PON;0;7;4;43
15;21;12;75115;1324;815;804;BOUTIN;27;7;4;43
15;21;12;75115;1324;815;804;CHAUPRADE;78;7;4;43
15;21;12;75115;1324;815;804;BESANCENOT;1;7;4;43
15;22;12;75115;1273;743;735;LE SCORNET;0;7;1;25
15;22;12;75115;1273;743;735;BORDRY;39;7;1;25
15;22;12;75115;1273;743;735;TOPLA;1;7;1;25
15;22;12;75115;1273;743;735;DURAND;56;7;1;25
15;22;12;75115;1273;743;735;VOLGANLI;0;7;1;25
15;22;12;75115;1273;743;735;GHEIOUECHE;2;7;1;25
15;22;12;75115;1273;743;735;LAMASSOURE;281;7;1;25
15;22;12;75115;1273;743;735;FEO;0;7;1;25
15;22;12;75115;1273;743;735;PAILLARD;1;7;1;25
15;22;12;75115;1273;743;735;MBELLA;0;7;1;25
15;22;12;75115;1273;743;735;DE SARNEZ;122;7;1;25
15;22;12;75115;1273;743;735;PATAS D'ILLIERS;1;7;1;25
15;22;12;75115;1273;743;735;GRIMAL;1;7;1;25
15;22;12;75115;1273;743;735;JAMET;20;7;1;25
15;22;12;75115;1273;743;735;GUYOT;0;7;1;25
15;22;12;75115;1273;743;735;DE HAAS;0;7;1;25
15;22;12;75115;1273;743;735;GOVERNATORI;3;7;1;25
15;22;12;75115;1273;743;735;BERÈS;97;7;1;25
15;22;12;75115;1273;743;735;LE HYARIC;7;7;1;25
15;22;12;75115;1273;743;735;MAYEROWITZ;0;7;1;25
15;22;12;75115;1273;743;735;LEPAPE;0;7;1;25
15;22;12;75115;1273;743;735;ASSELINEAU;3;7;1;25
15;22;12;75115;1273;743;735;DELANOË;0;7;1;25
15;22;12;75115;1273;743;735;ARTHAUD;0;7;1;25
15;22;12;75115;1273;743;735;VERMOREL;3;7;1;25
15;22;12;75115;1273;743;735;LARROUTUROU;12;7;1;25
15;22;12;75115;1273;743;735;LEPAGE;8;7;1;25
15;22;12;75115;1273;743;735;DE GOUYON MATIGNON DE PON;0;7;1;25
15;22;12;75115;1273;743;735;BOUTIN;17;7;1;25
15;22;12;75115;1273;743;735;CHAUPRADE;60;7;1;25
15;22;12;75115;1273;743;735;BESANCENOT;1;7;1;25
15;23;12;75115;1508;912;904;LE SCORNET;0;6;2;39
15;23;12;75115;1508;912;904;BORDRY;50;6;2;39
15;23;12;75115;1508;912;904;TOPLA;2;6;2;39
15;23;12;75115;1508;912;904;DURAND;64;6;2;39
15;23;12;75115;1508;912;904;VOLGANLI;0;6;2;39
15;23;12;75115;1508;912;904;GHEIOUECHE;7;6;2;39
15;23;12;75115;1508;912;904;LAMASSOURE;315;6;2;39
15;23;12;75115;1508;912;904;FEO;1;6;2;39
15;23;12;75115;1508;912;904;PAILLARD;0;6;2;39
15;23;12;75115;1508;912;904;MBELLA;0;6;2;39
15;23;12;75115;1508;912;904;DE SARNEZ;154;6;2;39
15;23;12;75115;1508;912;904;PATAS D'ILLIERS;1;6;2;39
15;23;12;75115;1508;912;904;GRIMAL;0;6;2;39
15;23;12;75115;1508;912;904;JAMET;20;6;2;39
15;23;12;75115;1508;912;904;GUYOT;0;6;2;39
15;23;12;75115;1508;912;904;DE HAAS;1;6;2;39
15;23;12;75115;1508;912;904;GOVERNATORI;6;6;2;39
15;23;12;75115;1508;912;904;BERÈS;116;6;2;39
15;23;12;75115;1508;912;904;LE HYARIC;13;6;2;39
15;23;12;75115;1508;912;904;MAYEROWITZ;0;6;2;39
15;23;12;75115;1508;912;904;LEPAPE;0;6;2;39
15;23;12;75115;1508;912;904;ASSELINEAU;4;6;2;39
15;23;12;75115;1508;912;904;DELANOË;0;6;2;39
15;23;12;75115;1508;912;904;ARTHAUD;3;6;2;39
15;23;12;75115;1508;912;904;VERMOREL;6;6;2;39
15;23;12;75115;1508;912;904;LARROUTUROU;19;6;2;39
15;23;12;75115;1508;912;904;LEPAGE;28;6;2;39
15;23;12;75115;1508;912;904;DE GOUYON MATIGNON DE PON;0;6;2;39
15;23;12;75115;1508;912;904;BOUTIN;25;6;2;39
15;23;12;75115;1508;912;904;CHAUPRADE;67;6;2;39
15;23;12;75115;1508;912;904;BESANCENOT;2;6;2;39
15;24;12;75115;1428;845;837;LE SCORNET;0;7;1;46
15;24;12;75115;1428;845;837;BORDRY;59;7;1;46
15;24;12;75115;1428;845;837;TOPLA;3;7;1;46
15;24;12;75115;1428;845;837;DURAND;53;7;1;46
15;24;12;75115;1428;845;837;VOLGANLI;0;7;1;46
15;24;12;75115;1428;845;837;GHEIOUECHE;2;7;1;46
15;24;12;75115;1428;845;837;LAMASSOURE;302;7;1;46
15;24;12;75115;1428;845;837;FEO;0;7;1;46
15;24;12;75115;1428;845;837;PAILLARD;0;7;1;46
15;24;12;75115;1428;845;837;MBELLA;0;7;1;46
15;24;12;75115;1428;845;837;DE SARNEZ;149;7;1;46
15;24;12;75115;1428;845;837;PATAS D'ILLIERS;0;7;1;46
15;24;12;75115;1428;845;837;GRIMAL;0;7;1;46
15;24;12;75115;1428;845;837;JAMET;26;7;1;46
15;24;12;75115;1428;845;837;GUYOT;0;7;1;46
15;24;12;75115;1428;845;837;DE HAAS;1;7;1;46
15;24;12;75115;1428;845;837;GOVERNATORI;4;7;1;46
15;24;12;75115;1428;845;837;BERÈS;106;7;1;46
15;24;12;75115;1428;845;837;LE HYARIC;5;7;1;46
15;24;12;75115;1428;845;837;MAYEROWITZ;0;7;1;46
15;24;12;75115;1428;845;837;LEPAPE;0;7;1;46
15;24;12;75115;1428;845;837;ASSELINEAU;2;7;1;46
15;24;12;75115;1428;845;837;DELANOË;0;7;1;46
15;24;12;75115;1428;845;837;ARTHAUD;0;7;1;46
15;24;12;75115;1428;845;837;VERMOREL;4;7;1;46
15;24;12;75115;1428;845;837;LARROUTUROU;8;7;1;46
15;24;12;75115;1428;845;837;LEPAGE;18;7;1;46
15;24;12;75115;1428;845;837;DE GOUYON MATIGNON DE PON;1;7;1;46
15;24;12;75115;1428;845;837;BOUTIN;25;7;1;46
15;24;12;75115;1428;845;837;CHAUPRADE;64;7;1;46
15;24;12;75115;1428;845;837;BESANCENOT;5;7;1;46
15;25;12;75115;1362;846;838;LE SCORNET;0;7;1;44
15;25;12;75115;1362;846;838;BORDRY;35;7;1;44
15;25;12;75115;1362;846;838;TOPLA;1;7;1;44
15;25;12;75115;1362;846;838;DURAND;53;7;1;44
15;25;12;75115;1362;846;838;VOLGANLI;0;7;1;44
15;25;12;75115;1362;846;838;GHEIOUECHE;4;7;1;44
15;25;12;75115;1362;846;838;LAMASSOURE;261;7;1;44
15;25;12;75115;1362;846;838;FEO;0;7;1;44
15;25;12;75115;1362;846;838;PAILLARD;0;7;1;44
15;25;12;75115;1362;846;838;MBELLA;0;7;1;44
15;25;12;75115;1362;846;838;DE SARNEZ;129;7;1;44
15;25;12;75115;1362;846;838;PATAS D'ILLIERS;0;7;1;44
15;25;12;75115;1362;846;838;GRIMAL;0;7;1;44
15;25;12;75115;1362;846;838;JAMET;18;7;1;44
15;25;12;75115;1362;846;838;GUYOT;0;7;1;44
15;25;12;75115;1362;846;838;DE HAAS;7;7;1;44
15;25;12;75115;1362;846;838;GOVERNATORI;11;7;1;44
15;25;12;75115;1362;846;838;BERÈS;144;7;1;44
15;25;12;75115;1362;846;838;LE HYARIC;22;7;1;44
15;25;12;75115;1362;846;838;MAYEROWITZ;1;7;1;44
15;25;12;75115;1362;846;838;LEPAPE;0;7;1;44
15;25;12;75115;1362;846;838;ASSELINEAU;7;7;1;44
15;25;12;75115;1362;846;838;DELANOË;0;7;1;44
15;25;12;75115;1362;846;838;ARTHAUD;0;7;1;44
15;25;12;75115;1362;846;838;VERMOREL;9;7;1;44
15;25;12;75115;1362;846;838;LARROUTUROU;18;7;1;44
15;25;12;75115;1362;846;838;LEPAGE;27;7;1;44
15;25;12;75115;1362;846;838;DE GOUYON MATIGNON DE PON;0;7;1;44
15;25;12;75115;1362;846;838;BOUTIN;13;7;1;44
15;25;12;75115;1362;846;838;CHAUPRADE;77;7;1;44
15;25;12;75115;1362;846;838;BESANCENOT;1;7;1;44
15;26;12;75115;1468;783;772;LE SCORNET;0;7;4;33
15;26;12;75115;1468;783;772;BORDRY;29;7;4;33
15;26;12;75115;1468;783;772;TOPLA;1;7;4;33
15;26;12;75115;1468;783;772;DURAND;62;7;4;33
15;26;12;75115;1468;783;772;VOLGANLI;0;7;4;33
15;26;12;75115;1468;783;772;GHEIOUECHE;5;7;4;33
15;26;12;75115;1468;783;772;LAMASSOURE;229;7;4;33
15;26;12;75115;1468;783;772;FEO;1;7;4;33
15;26;12;75115;1468;783;772;PAILLARD;0;7;4;33
15;26;12;75115;1468;783;772;MBELLA;0;7;4;33
15;26;12;75115;1468;783;772;DE SARNEZ;121;7;4;33
15;26;12;75115;1468;783;772;PATAS D'ILLIERS;0;7;4;33
15;26;12;75115;1468;783;772;GRIMAL;0;7;4;33
15;26;12;75115;1468;783;772;JAMET;16;7;4;33
15;26;12;75115;1468;783;772;GUYOT;1;7;4;33
15;26;12;75115;1468;783;772;DE HAAS;3;7;4;33
15;26;12;75115;1468;783;772;GOVERNATORI;6;7;4;33
15;26;12;75115;1468;783;772;BERÈS;128;7;4;33
15;26;12;75115;1468;783;772;LE HYARIC;21;7;4;33
15;26;12;75115;1468;783;772;MAYEROWITZ;0;7;4;33
15;26;12;75115;1468;783;772;LEPAPE;2;7;4;33
15;26;12;75115;1468;783;772;ASSELINEAU;6;7;4;33
15;26;12;75115;1468;783;772;DELANOË;0;7;4;33
15;26;12;75115;1468;783;772;ARTHAUD;3;7;4;33
15;26;12;75115;1468;783;772;VERMOREL;1;7;4;33
15;26;12;75115;1468;783;772;LARROUTUROU;17;7;4;33
15;26;12;75115;1468;783;772;LEPAGE;22;7;4;33
15;26;12;75115;1468;783;772;DE GOUYON MATIGNON DE PON;0;7;4;33
15;26;12;75115;1468;783;772;BOUTIN;13;7;4;33
15;26;12;75115;1468;783;772;CHAUPRADE;77;7;4;33
15;26;12;75115;1468;783;772;BESANCENOT;8;7;4;33
15;27;12;75115;1352;674;660;LE SCORNET;0;7;7;22
15;27;12;75115;1352;674;660;BORDRY;15;7;7;22
15;27;12;75115;1352;674;660;TOPLA;1;7;7;22
15;27;12;75115;1352;674;660;DURAND;78;7;7;22
15;27;12;75115;1352;674;660;VOLGANLI;0;7;7;22
15;27;12;75115;1352;674;660;GHEIOUECHE;2;7;7;22
15;27;12;75115;1352;674;660;LAMASSOURE;164;7;7;22
15;27;12;75115;1352;674;660;FEO;0;7;7;22
15;27;12;75115;1352;674;660;PAILLARD;0;7;7;22
15;27;12;75115;1352;674;660;MBELLA;0;7;7;22
15;27;12;75115;1352;674;660;DE SARNEZ;90;7;7;22
15;27;12;75115;1352;674;660;PATAS D'ILLIERS;1;7;7;22
15;27;12;75115;1352;674;660;GRIMAL;1;7;7;22
15;27;12;75115;1352;674;660;JAMET;17;7;7;22
15;27;12;75115;1352;674;660;GUYOT;0;7;7;22
15;27;12;75115;1352;674;660;DE HAAS;7;7;7;22
15;27;12;75115;1352;674;660;GOVERNATORI;11;7;7;22
15;27;12;75115;1352;674;660;BERÈS;117;7;7;22
15;27;12;75115;1352;674;660;LE HYARIC;23;7;7;22
15;27;12;75115;1352;674;660;MAYEROWITZ;0;7;7;22
15;27;12;75115;1352;674;660;LEPAPE;0;7;7;22
15;27;12;75115;1352;674;660;ASSELINEAU;5;7;7;22
15;27;12;75115;1352;674;660;DELANOË;0;7;7;22
15;27;12;75115;1352;674;660;ARTHAUD;1;7;7;22
15;27;12;75115;1352;674;660;VERMOREL;1;7;7;22
15;27;12;75115;1352;674;660;LARROUTUROU;20;7;7;22
15;27;12;75115;1352;674;660;LEPAGE;13;7;7;22
15;27;12;75115;1352;674;660;DE GOUYON MATIGNON DE PON;0;7;7;22
15;27;12;75115;1352;674;660;BOUTIN;4;7;7;22
15;27;12;75115;1352;674;660;CHAUPRADE;88;7;7;22
15;27;12;75115;1352;674;660;BESANCENOT;1;7;7;22
15;28;12;75115;1439;814;790;LE SCORNET;0;20;4;44
15;28;12;75115;1439;814;790;BORDRY;30;20;4;44
15;28;12;75115;1439;814;790;TOPLA;0;20;4;44
15;28;12;75115;1439;814;790;DURAND;68;20;4;44
15;28;12;75115;1439;814;790;VOLGANLI;0;20;4;44
15;28;12;75115;1439;814;790;GHEIOUECHE;4;20;4;44
15;28;12;75115;1439;814;790;LAMASSOURE;203;20;4;44
15;28;12;75115;1439;814;790;FEO;0;20;4;44
15;28;12;75115;1439;814;790;PAILLARD;1;20;4;44
15;28;12;75115;1439;814;790;MBELLA;0;20;4;44
15;28;12;75115;1439;814;790;DE SARNEZ;123;20;4;44
15;28;12;75115;1439;814;790;PATAS D'ILLIERS;0;20;4;44
15;28;12;75115;1439;814;790;GRIMAL;0;20;4;44
15;28;12;75115;1439;814;790;JAMET;34;20;4;44
15;28;12;75115;1439;814;790;GUYOT;0;20;4;44
15;28;12;75115;1439;814;790;DE HAAS;2;20;4;44
15;28;12;75115;1439;814;790;GOVERNATORI;8;20;4;44
15;28;12;75115;1439;814;790;BERÈS;147;20;4;44
15;28;12;75115;1439;814;790;LE HYARIC;29;20;4;44
15;28;12;75115;1439;814;790;MAYEROWITZ;0;20;4;44
15;28;12;75115;1439;814;790;LEPAPE;0;20;4;44
15;28;12;75115;1439;814;790;ASSELINEAU;2;20;4;44
15;28;12;75115;1439;814;790;DELANOË;0;20;4;44
15;28;12;75115;1439;814;790;ARTHAUD;7;20;4;44
15;28;12;75115;1439;814;790;VERMOREL;11;20;4;44
15;28;12;75115;1439;814;790;LARROUTUROU;22;20;4;44
15;28;12;75115;1439;814;790;LEPAGE;15;20;4;44
15;28;12;75115;1439;814;790;DE GOUYON MATIGNON DE PON;1;20;4;44
15;28;12;75115;1439;814;790;BOUTIN;20;20;4;44
15;28;12;75115;1439;814;790;CHAUPRADE;57;20;4;44
15;28;12;75115;1439;814;790;BESANCENOT;6;20;4;44
15;29;12;75115;1398;828;812;LE SCORNET;0;8;8;36
15;29;12;75115;1398;828;812;BORDRY;36;8;8;36
15;29;12;75115;1398;828;812;TOPLA;1;8;8;36
15;29;12;75115;1398;828;812;DURAND;72;8;8;36
15;29;12;75115;1398;828;812;VOLGANLI;0;8;8;36
15;29;12;75115;1398;828;812;GHEIOUECHE;3;8;8;36
15;29;12;75115;1398;828;812;LAMASSOURE;239;8;8;36
15;29;12;75115;1398;828;812;FEO;0;8;8;36
15;29;12;75115;1398;828;812;PAILLARD;0;8;8;36
15;29;12;75115;1398;828;812;MBELLA;0;8;8;36
15;29;12;75115;1398;828;812;DE SARNEZ;135;8;8;36
15;29;12;75115;1398;828;812;PATAS D'ILLIERS;1;8;8;36
15;29;12;75115;1398;828;812;GRIMAL;0;8;8;36
15;29;12;75115;1398;828;812;JAMET;17;8;8;36
15;29;12;75115;1398;828;812;GUYOT;1;8;8;36
15;29;12;75115;1398;828;812;DE HAAS;2;8;8;36
15;29;12;75115;1398;828;812;GOVERNATORI;7;8;8;36
15;29;12;75115;1398;828;812;BERÈS;147;8;8;36
15;29;12;75115;1398;828;812;LE HYARIC;15;8;8;36
15;29;12;75115;1398;828;812;MAYEROWITZ;0;8;8;36
15;29;12;75115;1398;828;812;LEPAPE;0;8;8;36
15;29;12;75115;1398;828;812;ASSELINEAU;2;8;8;36
15;29;12;75115;1398;828;812;DELANOË;0;8;8;36
15;29;12;75115;1398;828;812;ARTHAUD;1;8;8;36
15;29;12;75115;1398;828;812;VERMOREL;1;8;8;36
15;29;12;75115;1398;828;812;LARROUTUROU;18;8;8;36
15;29;12;75115;1398;828;812;LEPAGE;22;8;8;36
15;29;12;75115;1398;828;812;DE GOUYON MATIGNON DE PON;0;8;8;36
